customer_id,avg_session_time,pages_per_session,cart_abandon_rate,return_rate,support_tickets,review_score,behavior_churn_signal
CUST017958,6.34,23,0.75,0.46,9,4.63,1
CUST017959,2.92,21,0.26,0.34,6,3.47,1
CUST017960,7.65,12,0.86,0.07,4,3.56,1
CUST017961,6.19,23,0.53,0.19,1,4.92,0
CUST017962,10.25,18,0.98,0.13,0,4.07,0
CUST017963,14.62,25,0.85,0.35,10,3.73,0
CUST017964,13.55,15,0.99,0.11,2,1.12,1
CUST017965,13.88,6,0.17,0.34,9,2.28,0
CUST017966,1.82,5,0.77,0.03,10,1.9,1
CUST017967,7.39,7,0.13,0.46,5,3.49,0
CUST017968,17.63,8,0.68,0.5,4,3.1,0
CUST017969,2.02,23,0.16,0.29,6,2.39,1
CUST017970,3.14,19,0.24,0.24,10,3.07,0
CUST017971,18.76,16,0.09,0.18,10,3.02,0
CUST017972,3.15,20,0.69,0.26,5,2.84,1
CUST017973,13.47,3,0.29,0.17,0,1.65,0
CUST017974,10.95,25,0.37,0.13,3,1.5,0
CUST017975,1.44,12,0.19,0.12,5,2.94,0
CUST017976,5.58,17,0.82,0.24,5,3.5,1
CUST017977,4.95,5,0.42,0.3,8,2.24,0
CUST017978,7.39,9,0.81,0.42,6,3.13,0
CUST017979,18.03,21,0.74,0.03,8,3.24,0
CUST017980,14.26,4,0.54,0.42,6,2.2,1
CUST017981,2.24,20,0.63,0.37,0,4.06,1
CUST017982,1.21,18,0.67,0.01,7,4.1,1
CUST017983,14.36,1,0.57,0.25,10,3.86,0
CUST017984,2.09,14,0.83,0.1,1,2.91,1
CUST017985,10.25,19,0.78,0.1,9,2.2,0
CUST017986,13.6,2,0.41,0.15,10,3.49,0
CUST017987,2.64,20,0.79,0.26,4,1.82,1
CUST017988,8.76,15,0.13,0.31,9,3.68,0
CUST017989,8.7,22,0.34,0.42,2,3.3,0
CUST017990,13.67,6,0.13,0.36,7,2.78,0
CUST017991,7.97,17,0.93,0.03,9,1.78,0
CUST017992,8.13,23,0.32,0.26,1,2.6,0
CUST017993,15.98,9,0.77,0.39,8,2.48,1
CUST017994,8.74,3,0.72,0.06,8,4.41,0
CUST017995,11.28,4,0.85,0.4,7,2.5,0
CUST017996,2.93,17,0.92,0.17,4,2.49,1
CUST017997,18.27,17,0.92,0.13,4,1.36,0
CUST017998,1.02,16,0.44,0.28,4,2.08,1
CUST017999,5.94,2,0.36,0.13,0,4.43,0
CUST018000,13.21,6,0.83,0.43,6,2.74,1
CUST018001,10.07,25,0.98,0.41,8,4.19,0
CUST018002,12.09,12,0.46,0.45,8,4.22,0
CUST018003,10.82,16,0.27,0.07,10,3.21,0
CUST018004,6.62,1,0.26,0.05,0,1.14,0
CUST018005,15.88,22,0.11,0.44,0,1.86,0
CUST018006,15.43,1,0.82,0.4,1,4.49,0
CUST018007,7.45,16,0.99,0.14,4,4.74,0
CUST018008,9.31,25,0.06,0.39,10,4.15,0
CUST018009,4.75,11,0.82,0.08,7,1.61,1
CUST018010,16.37,5,0.29,0.04,10,4.83,0
CUST018011,11.58,5,0.45,0.25,5,3.68,0
CUST018012,17.37,23,0.67,0.37,5,1.72,0
CUST018013,8.3,14,0.58,0.31,8,2.08,1
CUST018014,19.52,23,0.12,0.06,8,1.92,0
CUST018015,15.32,20,0.04,0.49,0,4.95,1
CUST018016,4.03,11,0.4,0.1,10,2.63,0
CUST018017,11.12,5,0.82,0.02,3,4.95,1
CUST018018,18.87,5,0.57,0.24,4,3.2,0
CUST018019,1.35,10,0.74,0.25,9,2.14,0
CUST018020,9.77,22,0.29,0.35,4,3.46,0
CUST018021,8.37,22,0.31,0.44,0,3.73,1
CUST018022,14.6,12,0.62,0.04,1,1.24,1
CUST018023,9.15,2,0.93,0.26,6,4.5,0
CUST018024,2.83,15,0.72,0.12,2,3.1,1
CUST018025,6.57,9,0.71,0.2,6,2.85,1
CUST018026,5.66,12,0.28,0.09,7,3.22,0
CUST018027,3.75,6,0.27,0.27,4,2.1,0
CUST018028,12.18,16,0.01,0.49,4,3.92,0
CUST018029,10.57,8,0.92,0.43,0,2.47,0
CUST018030,3.21,18,0.25,0.1,3,4.0,0
CUST018031,11.41,5,0.85,0.24,10,4.08,0
CUST018032,7.15,1,0.6,0.32,9,4.04,1
CUST018033,16.19,22,0.28,0.19,0,1.83,1
CUST018034,15.21,23,0.27,0.2,6,4.21,1
CUST018035,7.46,21,0.29,0.33,7,4.9,0
CUST018036,2.19,25,0.83,0.06,10,2.38,1
CUST018037,8.92,1,0.72,0.46,4,1.41,0
CUST018038,15.15,5,0.32,0.45,0,2.11,0
CUST018039,14.18,6,0.16,0.48,3,1.02,1
CUST018040,5.42,25,0.68,0.43,9,4.97,0
CUST018041,4.29,12,0.31,0.45,7,1.13,1
CUST018042,14.93,25,0.42,0.34,6,3.1,0
CUST018043,12.92,25,0.67,0.32,10,3.66,0
CUST018044,11.8,17,0.71,0.39,7,4.15,1
CUST018045,17.22,15,0.32,0.37,5,4.79,0
CUST018046,7.98,12,0.78,0.15,2,1.7,1
CUST018047,9.48,14,0.81,0.15,8,2.18,1
CUST018048,6.28,13,0.22,0.31,8,1.97,1
CUST018049,18.76,24,0.35,0.27,6,2.64,0
CUST018050,19.29,9,0.42,0.28,8,4.05,0
CUST018051,4.25,6,0.03,0.23,10,3.2,1
CUST018052,6.45,17,0.46,0.31,7,4.89,0
CUST018053,12.43,2,0.45,0.01,0,2.24,1
CUST018054,7.81,11,0.48,0.39,5,4.1,0
CUST018055,17.06,21,0.29,0.17,4,1.6,1
CUST018056,17.29,8,0.65,0.04,3,2.21,1
CUST018057,3.9,20,0.97,0.16,8,2.99,1
CUST018058,7.04,19,0.47,0.5,4,2.15,0
CUST018059,6.37,17,0.37,0.08,4,3.96,0
CUST018060,8.21,1,0.58,0.33,4,1.14,0
CUST018061,13.24,23,0.53,0.04,4,1.5,1
CUST018062,9.38,11,0.35,0.22,10,3.54,0
CUST018063,3.93,7,0.66,0.41,3,1.01,1
CUST018064,8.0,14,0.28,0.22,9,3.46,0
CUST018065,4.56,21,0.13,0.36,1,3.74,0
CUST018066,9.76,17,0.5,0.13,1,2.32,0
CUST018067,7.08,21,0.73,0.28,1,3.92,1
CUST018068,12.22,21,0.55,0.16,7,2.58,0
CUST018069,17.86,12,0.58,0.26,10,1.21,0
CUST018070,13.75,11,0.69,0.35,9,1.36,1
CUST018071,6.71,6,0.37,0.41,9,4.92,0
CUST018072,8.88,4,0.55,0.0,10,1.04,1
CUST018073,2.42,21,0.72,0.09,2,4.03,1
CUST018074,9.21,20,0.85,0.44,10,4.52,0
CUST018075,11.33,15,0.79,0.33,1,1.75,1
CUST018076,8.25,1,0.96,0.39,1,2.05,0
CUST018077,6.34,13,0.25,0.16,7,4.71,0
CUST018078,9.24,15,0.36,0.12,4,4.57,0
CUST018079,19.19,7,0.32,0.31,6,4.83,1
CUST018080,10.49,9,0.47,0.26,8,1.13,0
CUST018081,6.7,1,0.7,0.48,9,3.27,0
CUST018082,4.62,20,0.43,0.25,2,1.61,0
CUST018083,7.26,9,0.45,0.13,3,2.42,0
CUST018084,6.25,19,0.61,0.29,4,3.21,0
CUST018085,2.84,20,0.18,0.06,3,1.25,0
CUST018086,5.69,10,0.19,0.36,7,3.78,0
CUST018087,4.83,17,0.17,0.07,8,2.28,0
CUST018088,6.59,23,0.03,0.28,8,4.59,0
CUST018089,11.24,13,0.06,0.3,10,2.94,0
CUST018090,18.23,23,0.36,0.38,8,1.15,0
CUST018091,14.71,15,0.04,0.17,6,4.79,0
CUST018092,14.36,24,0.93,0.25,5,3.42,0
CUST018093,10.84,2,0.48,0.29,8,1.16,0
CUST018094,4.53,3,0.21,0.19,9,2.74,0
CUST018095,15.05,11,0.17,0.28,2,2.09,0
CUST018096,10.8,23,0.63,0.29,7,1.86,0
CUST018097,14.48,24,0.65,0.47,0,3.54,0
CUST018098,14.69,1,0.81,0.05,5,3.79,1
CUST018099,7.05,3,0.82,0.24,2,3.32,0
CUST018100,5.95,1,0.65,0.02,5,3.99,1
CUST018101,4.1,16,0.23,0.0,4,2.25,1
CUST018102,8.38,21,0.23,0.12,8,4.57,0
CUST018103,7.2,10,0.72,0.12,5,4.24,0
CUST018104,13.88,18,0.76,0.22,7,4.52,1
CUST018105,8.11,11,0.6,0.32,5,4.81,0
CUST018106,3.56,4,0.14,0.23,10,4.67,1
CUST018107,1.41,17,0.28,0.14,1,2.22,1
CUST018108,1.47,16,0.83,0.0,8,2.91,1
CUST018109,2.07,7,0.8,0.37,1,3.89,0
CUST018110,14.99,23,0.94,0.21,3,4.45,0
CUST018111,4.5,10,0.45,0.0,1,2.14,1
CUST018112,9.71,8,0.91,0.16,4,3.69,0
CUST018113,16.85,23,0.33,0.08,2,3.36,0
CUST018114,6.4,12,0.65,0.07,8,1.61,1
CUST018115,13.84,24,0.97,0.12,2,3.86,1
CUST018116,11.11,11,0.84,0.19,7,4.89,1
CUST018117,2.57,4,0.98,0.42,6,4.47,0
CUST018118,17.01,23,0.86,0.41,7,4.6,1
CUST018119,9.76,7,0.94,0.19,5,3.91,1
CUST018120,14.5,10,0.82,0.37,9,1.14,1
CUST018121,15.04,14,0.02,0.27,3,4.36,1
CUST018122,16.76,23,0.84,0.3,0,1.74,1
CUST018123,10.65,4,0.52,0.16,7,2.7,0
CUST018124,17.57,2,0.52,0.35,2,2.98,0
CUST018125,12.73,3,0.09,0.47,0,2.74,0
CUST018126,15.22,1,0.67,0.4,10,1.14,0
CUST018127,18.77,13,0.83,0.42,3,2.87,0
CUST018128,16.13,9,0.58,0.25,3,4.14,0
CUST018129,12.93,22,0.08,0.16,6,3.49,1
CUST018130,18.17,21,0.93,0.42,6,2.02,0
CUST018131,9.99,7,0.43,0.22,3,1.2,0
CUST018132,4.3,13,0.15,0.31,4,2.65,1
CUST018133,7.16,13,0.44,0.16,10,4.03,0
CUST018134,4.17,18,0.06,0.33,10,1.92,0
CUST018135,13.22,2,0.06,0.12,2,1.62,0
CUST018136,6.52,4,0.33,0.25,5,3.08,0
CUST018137,12.97,3,0.33,0.27,4,4.96,0
CUST018138,5.0,24,0.15,0.42,3,2.64,0
CUST018139,17.09,4,0.42,0.01,7,2.5,1
CUST018140,12.59,7,0.45,0.23,10,4.99,0
CUST018141,11.34,17,0.7,0.36,5,1.0,1
CUST018142,11.5,24,0.96,0.38,10,2.36,1
CUST018143,7.93,12,0.3,0.32,2,1.39,0
CUST018144,6.51,21,0.5,0.27,2,3.43,0
CUST018145,16.15,8,0.16,0.11,5,4.49,1
CUST018146,16.79,16,0.82,0.1,2,1.23,0
CUST018147,10.94,9,0.87,0.12,0,4.62,0
CUST018148,3.69,24,0.3,0.15,5,1.6,0
CUST018149,17.58,8,0.41,0.1,0,1.59,0
CUST018150,9.0,3,0.02,0.06,1,1.01,0
CUST018151,1.46,20,1.0,0.22,0,3.92,1
CUST018152,15.0,12,0.88,0.05,10,3.1,0
CUST018153,7.11,20,0.55,0.17,2,1.73,0
CUST018154,13.78,21,0.04,0.45,2,1.59,1
CUST018155,12.69,2,0.75,0.04,8,4.61,1
CUST018156,7.77,25,1.0,0.03,5,3.87,0
CUST018157,4.05,22,0.4,0.22,3,2.62,1
CUST018158,7.41,12,0.77,0.41,5,2.34,1
CUST018159,10.17,17,0.42,0.3,5,1.6,0
CUST018160,16.31,3,0.8,0.3,8,3.98,0
CUST018161,19.78,18,0.92,0.31,4,3.05,0
CUST018162,11.16,20,0.47,0.24,9,3.93,0
CUST018163,19.85,10,0.05,0.12,8,1.84,0
CUST018164,16.82,19,0.42,0.26,8,2.88,1
CUST018165,17.22,12,0.5,0.33,5,1.08,0
CUST018166,13.4,7,0.24,0.43,3,4.01,0
CUST018167,3.08,1,0.1,0.15,7,1.5,0
CUST018168,15.07,24,0.99,0.33,2,2.0,1
CUST018169,11.72,13,0.81,0.48,0,1.02,0
CUST018170,10.95,10,0.45,0.21,0,3.02,0
CUST018171,8.67,15,0.34,0.06,5,3.0,1
CUST018172,16.6,15,0.1,0.37,5,2.07,1
CUST018173,8.24,14,0.99,0.34,10,3.88,0
CUST018174,12.45,12,0.32,0.34,5,2.83,0
CUST018175,16.81,25,0.57,0.39,9,4.39,0
CUST018176,16.6,24,0.4,0.18,0,4.48,0
CUST018177,3.72,11,0.28,0.06,8,1.17,0
CUST018178,12.7,19,0.9,0.06,7,4.18,0
CUST018179,8.21,24,0.62,0.38,2,3.84,1
CUST018180,3.6,6,0.12,0.46,4,1.32,1
CUST018181,5.15,9,0.44,0.41,3,3.41,1
CUST018182,11.85,13,0.69,0.4,3,1.93,0
CUST018183,1.36,19,0.13,0.08,1,1.16,0
CUST018184,15.2,14,0.88,0.36,9,1.75,0
CUST018185,12.52,4,0.52,0.41,3,4.77,0
CUST018186,15.12,8,0.51,0.26,5,4.23,0
CUST018187,3.33,25,0.15,0.17,10,3.99,0
CUST018188,2.25,3,0.34,0.16,4,2.94,0
CUST018189,9.81,5,0.71,0.31,0,4.61,0
CUST018190,4.43,5,0.43,0.2,8,1.45,1
CUST018191,4.13,5,0.34,0.37,2,1.6,1
CUST018192,6.04,18,0.68,0.3,6,1.42,0
CUST018193,18.93,25,0.15,0.03,1,2.22,1
CUST018194,1.5,23,0.03,0.29,2,4.57,0
CUST018195,8.65,11,0.3,0.46,4,1.25,1
CUST018196,9.99,9,0.25,0.19,9,2.64,0
CUST018197,11.36,10,0.45,0.49,3,1.1,1
CUST018198,15.4,8,0.05,0.22,2,1.81,0
CUST018199,18.96,2,0.72,0.23,0,4.81,1
CUST018200,14.7,7,0.95,0.35,2,1.31,1
CUST018201,12.71,20,0.98,0.11,2,4.17,0
CUST018202,4.51,22,0.45,0.04,2,2.36,1
CUST018203,15.75,8,0.05,0.16,5,3.52,1
CUST018204,19.02,19,0.25,0.09,7,1.81,0
CUST018205,5.5,23,0.64,0.5,3,3.09,0
CUST018206,6.16,25,0.75,0.08,2,1.12,0
CUST018207,12.5,13,0.21,0.2,1,1.92,0
CUST018208,18.44,16,0.34,0.22,6,1.94,1
CUST018209,2.61,9,0.51,0.43,8,2.41,1
CUST018210,15.84,24,0.03,0.12,7,1.53,0
CUST018211,8.65,10,0.89,0.19,0,3.41,0
CUST018212,18.06,18,0.36,0.18,9,1.35,0
CUST018213,7.63,15,0.75,0.42,9,3.89,0
CUST018214,1.13,7,0.12,0.37,6,4.77,1
CUST018215,14.21,9,0.23,0.05,0,4.51,0
CUST018216,2.88,1,0.15,0.3,10,1.76,0
CUST018217,5.32,20,0.14,0.47,0,1.5,0
CUST018218,18.7,8,0.33,0.41,6,4.8,1
CUST018219,10.87,16,0.77,0.13,3,2.53,0
CUST018220,11.51,24,0.85,0.31,5,1.09,1
CUST018221,6.79,24,0.86,0.12,2,2.47,1
CUST018222,8.4,16,0.15,0.17,3,4.27,0
CUST018223,17.13,19,0.58,0.34,2,3.14,0
CUST018224,1.84,20,0.7,0.5,10,1.91,1
CUST018225,19.66,16,1.0,0.07,7,4.7,0
CUST018226,13.84,7,0.47,0.17,8,3.52,0
CUST018227,17.01,6,0.03,0.27,4,3.6,1
CUST018228,1.49,17,0.89,0.48,2,3.45,1
CUST018229,3.22,14,0.93,0.4,2,1.11,1
CUST018230,12.0,6,0.11,0.07,2,1.77,0
CUST018231,8.53,17,0.88,0.02,3,3.76,1
CUST018232,19.33,24,0.64,0.41,1,4.61,1
CUST018233,14.58,11,0.66,0.01,2,3.08,0
CUST018234,9.92,7,0.52,0.22,5,4.63,0
CUST018235,17.89,1,0.13,0.27,6,4.84,0
CUST018236,12.37,22,0.8,0.19,0,2.51,0
CUST018237,7.19,23,0.02,0.46,4,2.4,0
CUST018238,7.97,2,0.76,0.26,10,2.45,1
CUST018239,17.79,9,0.83,0.49,4,3.56,1
CUST018240,14.11,10,0.32,0.05,5,1.42,0
CUST018241,13.27,6,0.11,0.45,9,3.82,0
CUST018242,5.3,9,0.28,0.35,5,4.3,0
CUST018243,16.95,22,0.6,0.08,0,4.27,0
CUST018244,16.04,21,0.84,0.08,9,3.74,1
CUST018245,19.24,23,0.26,0.36,3,2.04,0
CUST018246,6.83,23,0.49,0.45,10,1.15,1
CUST018247,19.8,9,0.77,0.18,6,2.42,0
CUST018248,10.18,23,0.88,0.01,9,3.19,0
CUST018249,2.07,7,0.12,0.35,10,1.94,0
CUST018250,1.79,9,0.16,0.1,1,4.08,0
CUST018251,12.87,7,0.74,0.18,5,1.45,0
CUST018252,16.3,24,0.14,0.19,3,2.05,1
CUST018253,6.63,17,0.6,0.08,7,2.78,0
CUST018254,13.14,19,0.87,0.19,5,2.27,0
CUST018255,7.99,3,0.5,0.16,9,2.0,1
CUST018256,8.13,8,0.78,0.13,0,4.38,0
CUST018257,6.42,24,0.6,0.49,4,4.81,0
CUST018258,9.26,16,0.07,0.45,5,1.51,0
CUST018259,18.55,2,0.73,0.47,8,3.66,0
CUST018260,19.91,6,0.47,0.16,5,2.57,0
CUST018261,7.66,16,0.4,0.44,2,3.37,0
CUST018262,14.79,24,0.29,0.49,10,2.12,1
CUST018263,4.02,1,0.78,0.42,7,2.58,1
CUST018264,11.28,14,0.41,0.15,1,4.25,0
CUST018265,15.38,20,0.49,0.23,4,1.72,0
CUST018266,13.11,10,0.92,0.36,6,3.03,0
CUST018267,1.73,10,0.93,0.15,7,2.2,1
CUST018268,9.92,25,0.43,0.48,5,1.66,1
CUST018269,14.09,20,0.11,0.14,1,3.89,0
CUST018270,16.28,8,0.47,0.39,5,4.74,0
CUST018271,18.78,13,0.34,0.16,5,3.91,1
CUST018272,13.43,21,0.39,0.11,6,3.47,0
CUST018273,9.17,22,0.13,0.32,2,3.79,0
CUST018274,7.92,22,0.83,0.04,0,2.98,0
CUST018275,19.17,11,0.19,0.09,2,2.51,0
CUST018276,6.09,12,0.22,0.47,10,2.38,0
CUST018277,2.14,9,0.9,0.22,10,3.94,1
CUST018278,7.98,4,0.94,0.14,10,3.65,1
CUST018279,16.66,25,0.24,0.4,5,4.17,0
CUST018280,19.32,14,0.92,0.19,2,3.36,0
CUST018281,18.58,3,0.0,0.31,2,1.86,1
CUST018282,15.04,14,0.8,0.36,7,4.98,1
CUST018283,10.11,21,0.56,0.2,8,4.9,1
CUST018284,18.53,21,0.99,0.49,9,4.58,0
CUST018285,18.69,2,0.12,0.09,5,4.54,0
CUST018286,14.81,10,0.87,0.39,7,1.56,1
CUST018287,18.41,7,0.77,0.29,6,3.13,0
CUST018288,11.9,6,0.39,0.4,4,4.64,0
CUST018289,5.81,11,0.04,0.1,3,4.03,0
CUST018290,17.5,5,0.35,0.08,0,4.43,0
CUST018291,5.08,9,0.24,0.05,3,4.64,1
CUST018292,7.21,14,0.17,0.48,10,2.34,1
CUST018293,15.2,8,0.23,0.36,4,1.93,0
CUST018294,13.12,23,0.44,0.4,10,3.92,0
CUST018295,18.77,25,0.38,0.38,3,4.88,0
CUST018296,7.39,12,0.29,0.38,2,2.78,0
CUST018297,8.57,23,0.55,0.47,4,1.34,1
CUST018298,9.85,4,0.11,0.44,0,1.55,0
CUST018299,2.7,11,0.96,0.28,10,4.3,0
CUST018300,9.93,14,0.44,0.46,8,4.96,0
CUST018301,12.75,1,0.92,0.43,9,3.18,0
CUST018302,18.88,24,0.21,0.44,5,2.24,1
CUST018303,1.58,3,0.79,0.47,2,1.87,1
CUST018304,11.15,12,0.75,0.17,2,1.59,0
CUST018305,8.45,25,0.46,0.37,6,1.79,0
CUST018306,16.49,15,0.5,0.45,4,3.26,0
CUST018307,9.49,15,0.29,0.05,0,2.49,0
CUST018308,8.86,21,0.57,0.43,10,2.86,0
CUST018309,6.97,10,0.87,0.37,4,2.23,1
CUST018310,4.17,14,0.29,0.06,10,4.61,0
CUST018311,12.62,8,0.86,0.41,0,1.61,1
CUST018312,9.42,22,0.97,0.12,0,1.2,0
CUST018313,7.57,3,0.51,0.03,0,2.71,0
CUST018314,5.81,24,0.21,0.13,0,1.42,1
CUST018315,2.46,10,0.6,0.47,4,4.22,0
CUST018316,16.84,1,0.74,0.48,5,4.8,1
CUST018317,15.79,21,0.72,0.15,4,1.36,0
CUST018318,2.76,4,0.74,0.01,1,4.27,0
CUST018319,7.96,16,0.19,0.2,4,3.81,0
CUST018320,6.23,21,0.17,0.37,0,4.52,1
CUST018321,12.13,9,0.52,0.38,9,3.93,1
CUST018322,1.12,2,0.28,0.47,10,4.84,0
CUST018323,10.7,24,0.56,0.0,0,3.69,0
CUST018324,5.04,23,0.13,0.15,3,3.66,0
CUST018325,9.29,24,0.35,0.36,4,4.25,0
CUST018326,17.51,6,0.44,0.36,0,4.54,0
CUST018327,18.27,20,0.49,0.18,3,4.6,1
CUST018328,5.97,14,0.8,0.45,4,3.96,1
CUST018329,13.92,9,0.05,0.1,1,3.67,1
CUST018330,15.92,2,0.06,0.01,7,2.25,1
CUST018331,13.25,9,0.51,0.0,10,1.61,0
CUST018332,15.29,3,0.3,0.06,0,1.2,0
CUST018333,17.16,12,0.47,0.25,0,1.25,1
CUST018334,10.28,12,0.65,0.06,8,4.61,0
CUST018335,15.88,18,0.8,0.27,5,2.34,1
CUST018336,13.17,14,0.23,0.07,0,3.15,0
CUST018337,10.09,15,0.15,0.27,5,3.19,0
CUST018338,17.56,9,0.76,0.11,1,4.27,1
CUST018339,19.41,8,0.72,0.39,5,2.07,0
CUST018340,19.85,11,0.18,0.38,6,2.58,1
CUST018341,7.78,12,0.29,0.22,1,4.16,1
CUST018342,18.88,5,0.42,0.33,7,4.15,0
CUST018343,2.89,22,0.96,0.11,2,4.66,1
CUST018344,19.75,25,0.1,0.45,3,3.56,0
CUST018345,16.54,4,0.11,0.42,1,3.5,0
CUST018346,10.7,4,0.56,0.37,1,2.19,1
CUST018347,18.93,23,0.31,0.44,6,1.05,1
CUST018348,18.41,24,0.85,0.06,7,3.95,0
CUST018349,8.11,9,0.48,0.03,3,1.85,0
CUST018350,19.12,20,0.42,0.01,3,3.06,1
CUST018351,19.9,2,0.33,0.07,6,3.57,1
CUST018352,18.48,14,0.86,0.33,5,1.74,1
CUST018353,15.9,9,0.82,0.42,7,2.62,1
CUST018354,8.77,11,0.16,0.39,5,3.95,0
CUST018355,2.9,23,0.02,0.48,0,1.07,1
CUST018356,12.94,16,0.45,0.39,1,1.35,1
CUST018357,13.97,1,0.61,0.43,7,3.07,1
CUST018358,14.84,24,0.44,0.49,0,3.24,0
CUST018359,15.32,10,0.09,0.23,5,1.26,0
CUST018360,3.31,24,0.51,0.18,2,2.84,0
CUST018361,10.43,1,0.16,0.18,8,4.44,0
CUST018362,17.28,24,0.49,0.37,0,4.01,0
CUST018363,1.84,14,0.61,0.4,10,3.38,1
CUST018364,11.29,11,0.53,0.25,3,4.11,0
CUST018365,13.21,14,0.22,0.22,0,3.11,1
CUST018366,8.96,1,0.24,0.06,9,1.47,0
CUST018367,6.63,20,0.4,0.34,9,4.94,0
CUST018368,18.05,3,0.81,0.41,9,3.38,0
CUST018369,5.8,25,0.47,0.07,4,3.27,0
CUST018370,1.44,1,0.19,0.36,9,2.11,0
CUST018371,8.98,17,0.83,0.02,1,1.09,1
CUST018372,5.35,24,0.68,0.12,9,4.45,1
CUST018373,7.69,23,0.28,0.12,1,3.3,0
CUST018374,17.27,19,0.41,0.13,2,2.68,0
CUST018375,18.19,21,0.33,0.33,2,2.32,0
CUST018376,13.82,15,0.88,0.3,4,4.79,0
CUST018377,12.43,11,0.97,0.36,9,3.61,0
CUST018378,16.77,9,0.01,0.13,9,1.86,1
CUST018379,3.11,12,0.94,0.07,4,2.05,1
CUST018380,7.37,10,0.62,0.38,5,3.42,0
CUST018381,15.23,5,0.4,0.5,6,1.68,0
CUST018382,8.6,21,0.83,0.12,2,4.0,1
CUST018383,7.92,18,0.18,0.2,6,4.14,0
CUST018384,3.13,13,0.52,0.37,6,4.01,0
CUST018385,8.4,18,0.47,0.43,1,1.83,0
CUST018386,19.86,2,0.42,0.14,5,1.01,1
CUST018387,3.38,25,0.76,0.32,2,1.99,1
CUST018388,18.61,24,0.84,0.13,2,2.32,0
CUST018389,4.51,15,0.64,0.35,2,2.58,0
CUST018390,15.01,7,0.99,0.31,0,3.6,0
CUST018391,8.1,16,0.01,0.48,7,4.09,0
CUST018392,14.22,17,0.03,0.38,3,3.68,0
CUST018393,11.81,15,0.62,0.46,7,1.03,1
CUST018394,3.98,1,0.89,0.0,7,4.61,1
CUST018395,1.56,23,0.78,0.45,2,3.45,1
CUST018396,13.19,2,0.05,0.11,8,4.6,0
CUST018397,16.65,8,0.06,0.41,10,2.69,0
CUST018398,11.65,23,0.11,0.2,3,2.74,0
CUST018399,13.72,25,0.66,0.27,1,1.13,0
CUST018400,4.07,15,0.16,0.44,9,4.61,1
CUST018401,16.32,18,0.17,0.42,2,1.75,0
CUST018402,11.54,14,0.73,0.03,6,3.39,1
CUST018403,5.77,23,0.5,0.19,6,3.75,0
CUST018404,10.29,1,0.3,0.46,1,4.84,0
CUST018405,16.24,5,0.58,0.44,9,3.41,0
CUST018406,3.83,11,0.02,0.36,1,4.01,0
CUST018407,18.59,13,0.82,0.32,10,1.76,0
CUST018408,12.29,13,0.43,0.12,0,4.2,0
CUST018409,3.84,18,0.63,0.31,6,2.21,0
CUST018410,9.16,14,0.12,0.01,1,1.05,0
CUST018411,4.31,1,0.87,0.26,8,1.47,1
CUST018412,18.2,22,0.57,0.01,3,4.05,0
CUST018413,10.0,24,0.53,0.31,9,1.38,1
CUST018414,19.01,21,0.26,0.31,10,4.42,0
CUST018415,7.31,16,0.63,0.49,6,4.41,0
CUST018416,15.81,7,0.44,0.23,6,2.94,1
CUST018417,14.12,17,0.14,0.43,6,1.07,1
CUST018418,4.23,7,0.48,0.13,3,2.46,0
CUST018419,7.32,20,0.27,0.19,10,3.02,0
CUST018420,10.05,2,0.81,0.15,6,2.13,1
CUST018421,10.58,13,0.05,0.06,10,4.21,0
CUST018422,10.38,14,0.07,0.22,0,2.59,0
CUST018423,5.68,11,0.37,0.09,5,2.8,1
CUST018424,8.76,21,0.61,0.47,0,1.74,1
CUST018425,8.93,11,0.56,0.27,0,3.65,0
CUST018426,6.09,2,0.63,0.1,8,1.5,1
CUST018427,16.8,14,0.47,0.2,10,4.71,0
CUST018428,14.49,12,0.68,0.1,0,1.84,0
CUST018429,10.18,19,0.65,0.2,8,1.26,0
CUST018430,13.98,12,0.77,0.47,5,2.64,0
CUST018431,5.9,10,0.93,0.36,4,1.26,0
CUST018432,12.02,19,0.03,0.11,9,1.28,0
CUST018433,4.89,25,0.49,0.15,1,1.35,0
CUST018434,10.16,9,0.71,0.03,3,4.53,0
CUST018435,13.41,13,0.52,0.2,0,2.57,0
CUST018436,7.38,23,0.12,0.04,2,2.24,0
CUST018437,13.67,25,0.29,0.41,9,2.52,0
CUST018438,12.99,2,0.43,0.25,7,2.0,1
CUST018439,10.76,19,0.11,0.19,1,2.79,0
CUST018440,14.38,17,0.4,0.33,1,1.7,0
CUST018441,1.48,10,0.51,0.24,9,3.68,0
CUST018442,6.96,7,0.03,0.36,6,4.77,0
CUST018443,8.49,9,0.61,0.27,9,3.26,1
CUST018444,17.48,5,0.74,0.38,1,1.36,1
CUST018445,3.79,9,0.66,0.27,9,4.1,0
CUST018446,2.77,23,0.57,0.24,1,4.42,0
CUST018447,4.56,25,0.35,0.08,7,2.81,0
CUST018448,17.75,11,0.67,0.37,5,1.37,1
CUST018449,9.59,23,0.84,0.42,10,4.95,0
CUST018450,10.99,9,0.0,0.45,3,4.82,0
CUST018451,18.63,11,0.77,0.11,10,1.56,0
CUST018452,14.32,24,0.14,0.48,1,2.78,0
CUST018453,1.59,15,0.15,0.15,5,3.82,0
CUST018454,15.01,22,0.21,0.32,2,1.13,0
CUST018455,2.95,20,0.54,0.35,5,4.66,1
